job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00685,Head of AI,86218,USD,SE,FT,Austria,S,Austria,50,"SQL, Linux, Scala, Statistics, Hadoop",Associate,5,Retail,18/01/2025,03/03/2025,1519,5.1,Predictive Systems
AI00686,NLP Engineer,154077,EUR,EX,PT,Netherlands,S,Netherlands,0,"SQL, Hadoop, TensorFlow",Master,17,Automotive,06/01/2025,19/02/2025,752,5.2,Autonomous Tech
AI00687,Head of AI,91434,USD,SE,PT,Austria,M,Austria,0,"AWS, Python, Linux, Scala, TensorFlow",Bachelor,5,Real Estate,13/06/2024,07/08/2024,1347,8.5,Quantum Computing Inc
AI00688,Machine Learning Researcher,40034,USD,EN,PT,South Korea,S,South Korea,0,"Docker, Computer Vision, NLP",PhD,1,Healthcare,27/11/2024,29/12/2024,2497,6.8,Smart Analytics
AI00689,Head of AI,63832,USD,MI,PT,Ireland,M,Ireland,0,"Hadoop, R, Java",Master,3,Gaming,28/03/2025,04/05/2025,1837,8.9,Cloud AI Solutions
AI00690,Data Analyst,89120,USD,SE,CT,India,M,India,100,"Docker, Hadoop, Python, Tableau",Master,9,Retail,25/11/2024,05/02/2025,2469,9.7,DataVision Ltd
AI00691,NLP Engineer,77360,USD,MI,CT,Singapore,S,Singapore,100,"Kubernetes, Java, NLP, Deep Learning, R",PhD,2,Finance,08/12/2024,22/01/2025,1508,7.4,Future Systems
AI00692,Principal Data Scientist,203751,GBP,EX,PT,United Kingdom,L,United Kingdom,100,"Tableau, Docker, Java, Statistics, Hadoop",Associate,10,Manufacturing,12/07/2024,08/09/2024,1197,5.4,Algorithmic Solutions
AI00693,AI Consultant,221809,USD,EX,FT,Singapore,S,South Korea,50,"Git, Java, Mathematics, NLP, AWS",Bachelor,14,Media,12/04/2024,29/04/2024,2015,8.2,Cloud AI Solutions
AI00694,AI Architect,104780,EUR,SE,FL,France,S,France,0,"SQL, PyTorch, Deep Learning, Tableau",PhD,8,Telecommunications,15/04/2025,29/04/2025,2251,5.3,Cloud AI Solutions
AI00695,AI Software Engineer,107828,USD,SE,CT,China,M,China,0,"Java, AWS, Python, Data Visualization, TensorFlow",Master,8,Healthcare,09/11/2024,01/12/2024,929,6.5,Quantum Computing Inc
AI00696,Machine Learning Researcher,101302,USD,EN,PT,United States,L,Israel,50,"Data Visualization, AWS, Python, Kubernetes",Master,0,Telecommunications,09/09/2024,31/10/2024,1636,7.1,Advanced Robotics
AI00697,ML Ops Engineer,174571,USD,EX,CT,Canada,L,Japan,50,"Linux, R, NLP, Mathematics",Master,17,Real Estate,26/11/2024,30/12/2024,2338,9.1,DeepTech Ventures
AI00698,NLP Engineer,84547,USD,MI,FL,Australia,L,Australia,100,"Spark, R, NLP, Computer Vision",Bachelor,3,Consulting,13/02/2025,22/04/2025,2292,7.4,DeepTech Ventures
AI00699,AI Architect,77553,USD,SE,CT,South Korea,M,South Korea,100,"PyTorch, GCP, Kubernetes, Spark",Bachelor,5,Media,26/08/2024,07/10/2024,2268,6.6,Predictive Systems
AI00700,Autonomous Systems Engineer,67912,USD,MI,CT,China,L,Sweden,100,"Python, Kubernetes, SQL",PhD,3,Healthcare,11/03/2024,02/04/2024,2193,7.8,Cloud AI Solutions
AI00701,ML Ops Engineer,43910,USD,EN,FL,Finland,S,Canada,50,"GCP, Python, Azure, Linux, Deep Learning",Bachelor,0,Finance,17/05/2024,24/07/2024,1501,6.7,Predictive Systems
AI00702,Research Scientist,101440,USD,MI,FL,Switzerland,S,Switzerland,100,"Git, R, NLP",Bachelor,4,Government,17/04/2025,10/06/2025,1993,8.8,Quantum Computing Inc
AI00703,AI Architect,59027,USD,MI,CT,South Korea,L,South Korea,0,"Git, R, Python, Mathematics, Kubernetes",Master,3,Gaming,26/08/2024,01/11/2024,1042,9.5,AI Innovations
AI00704,Data Engineer,63073,USD,EN,CT,Ireland,L,Norway,50,"Scala, AWS, NLP, Hadoop, Data Visualization",Associate,0,Transportation,20/08/2024,21/10/2024,1524,5.8,Quantum Computing Inc
AI00705,Machine Learning Researcher,66881,USD,EN,FL,Sweden,M,Sweden,100,"Scala, GCP, Java",Associate,0,Technology,05/01/2025,19/01/2025,809,9.4,Algorithmic Solutions
AI00706,NLP Engineer,55576,EUR,EN,PT,France,L,Japan,0,"Git, PyTorch, MLOps, NLP",Bachelor,0,Retail,09/03/2025,02/05/2025,2283,9.9,Quantum Computing Inc
AI00707,AI Specialist,283696,GBP,EX,FT,United Kingdom,L,South Korea,0,"Scala, Git, MLOps",PhD,18,Transportation,12/10/2024,07/11/2024,1190,7.5,DeepTech Ventures
AI00708,Head of AI,233692,GBP,EX,PT,United Kingdom,S,United Kingdom,0,"SQL, PyTorch, Tableau",Associate,13,Transportation,10/12/2024,20/01/2025,1149,7.3,Machine Intelligence Group
AI00709,AI Product Manager,100620,USD,EX,FT,Japan,S,China,100,"R, Python, Mathematics, Computer Vision",Bachelor,13,Education,14/02/2025,20/04/2025,810,10,Machine Intelligence Group
AI00710,Research Scientist,88800,EUR,MI,FT,France,S,Switzerland,100,"Python, TensorFlow, Linux",Associate,2,Telecommunications,10/09/2024,08/10/2024,962,6.9,Machine Intelligence Group
AI00711,Research Scientist,104307,USD,EX,CT,India,M,United Kingdom,0,"Hadoop, Git, Python, PyTorch",Master,12,Gaming,20/04/2024,15/06/2024,1747,8,Quantum Computing Inc
AI00712,ML Ops Engineer,61847,USD,MI,PT,Ireland,L,Norway,0,"Java, SQL, Docker, Tableau",Associate,4,Education,22/12/2024,07/02/2025,718,8.9,DataVision Ltd
AI00713,AI Research Scientist,57025,USD,EN,PT,Canada,M,Canada,100,"Python, Git, NLP",PhD,0,Consulting,18/12/2024,23/01/2025,583,6.7,Algorithmic Solutions
AI00714,NLP Engineer,66576,USD,MI,PT,Austria,S,Austria,50,"Data Visualization, Git, Python, NLP",Bachelor,3,Energy,07/08/2024,27/09/2024,2210,9.3,Digital Transformation LLC
AI00715,NLP Engineer,112261,USD,SE,PT,China,L,Canada,0,"Spark, Java, SQL, Azure",Master,6,Technology,10/06/2024,22/07/2024,1114,5.2,Digital Transformation LLC
AI00716,AI Specialist,201387,USD,EX,CT,Sweden,S,Sweden,0,"Git, Mathematics, Computer Vision, SQL",Bachelor,13,Consulting,28/03/2025,21/05/2025,713,8.8,Algorithmic Solutions
AI00717,Data Analyst,112934,USD,MI,CT,Norway,L,Norway,100,"TensorFlow, GCP, NLP, Docker",Associate,3,Energy,18/02/2025,07/04/2025,1219,6,Cognitive Computing
AI00718,ML Ops Engineer,108067,GBP,MI,PT,United Kingdom,L,United Kingdom,100,"Python, Linux, Git, PyTorch",PhD,2,Automotive,07/04/2024,09/05/2024,1446,6,DataVision Ltd
AI00719,Data Analyst,107490,USD,SE,CT,Ireland,L,South Korea,50,"Kubernetes, MLOps, AWS",Master,8,Retail,31/01/2025,05/04/2025,1314,7.8,Cognitive Computing
AI00720,AI Consultant,150456,USD,EX,CT,Finland,L,Finland,100,"Spark, TensorFlow, Hadoop",Bachelor,11,Automotive,12/02/2024,19/03/2024,1284,5.4,Predictive Systems
AI00721,Machine Learning Researcher,106457,USD,EX,FL,Israel,M,Japan,100,"PyTorch, Python, NLP, Spark",Bachelor,13,Finance,27/04/2024,11/06/2024,1179,8.3,Algorithmic Solutions
AI00722,Machine Learning Engineer,60806,USD,MI,CT,Japan,S,Japan,50,"Kubernetes, NLP, Azure",PhD,4,Media,30/01/2024,13/02/2024,909,5.8,Future Systems
AI00723,Machine Learning Engineer,85293,EUR,MI,PT,Germany,S,Austria,0,"Linux, Scala, Kubernetes, Deep Learning, Tableau",Associate,4,Education,15/12/2024,13/02/2025,1926,6.2,Neural Networks Co
AI00724,Robotics Engineer,230849,USD,SE,FT,Switzerland,L,Switzerland,100,"Scala, Python, Data Visualization",Bachelor,5,Media,01/04/2025,19/05/2025,1818,9.9,Machine Intelligence Group
AI00725,Head of AI,163009,USD,SE,PT,Sweden,L,Sweden,0,"NLP, PyTorch, Python, Mathematics, Docker",Bachelor,7,Transportation,23/09/2024,10/11/2024,1941,6.9,TechCorp Inc
AI00726,Computer Vision Engineer,98449,USD,SE,FL,Sweden,S,Germany,100,"Scala, AWS, Git, GCP, TensorFlow",Master,6,Consulting,20/07/2024,13/09/2024,1267,5.7,Algorithmic Solutions
AI00727,Computer Vision Engineer,84501,USD,SE,FL,South Korea,S,South Korea,0,"Scala, Java, Data Visualization, Mathematics, AWS",Bachelor,7,Technology,10/01/2024,08/02/2024,1540,7.3,DeepTech Ventures
AI00728,Data Scientist,176592,USD,EX,FL,South Korea,M,Austria,100,"Kubernetes, Hadoop, GCP",PhD,15,Energy,19/12/2024,21/01/2025,2201,6.7,Cognitive Computing
AI00729,Data Analyst,60973,USD,EN,FT,Australia,S,Finland,0,"SQL, Deep Learning, Tableau, Kubernetes, Data Visualization",Associate,1,Manufacturing,09/04/2025,18/05/2025,1339,5.1,Autonomous Tech
AI00730,AI Consultant,41326,USD,EN,PT,South Korea,M,South Korea,0,"SQL, Git, PyTorch",Associate,0,Gaming,24/01/2025,23/03/2025,1490,5.7,Machine Intelligence Group
AI00731,Computer Vision Engineer,80463,EUR,EN,PT,France,L,France,100,"Statistics, Computer Vision, Tableau, Python, TensorFlow",PhD,0,Telecommunications,29/10/2024,24/11/2024,1466,5.9,Future Systems
AI00732,Data Analyst,43605,USD,EN,PT,China,M,China,0,"Azure, GCP, Python, TensorFlow, PyTorch",PhD,0,Gaming,11/03/2025,30/04/2025,1614,5.5,Smart Analytics
AI00733,AI Consultant,237830,GBP,EX,CT,United Kingdom,S,Netherlands,0,"Scala, Python, Mathematics, AWS",Master,10,Retail,18/03/2025,01/05/2025,1909,7,Autonomous Tech
AI00734,Robotics Engineer,134808,USD,SE,PT,Denmark,S,Denmark,50,"Statistics, NLP, Python, Kubernetes",PhD,6,Automotive,28/11/2024,03/02/2025,1493,6.7,Future Systems
AI00735,AI Software Engineer,210609,USD,EX,FT,Sweden,S,Sweden,100,"Spark, Java, Python, Statistics",PhD,10,Manufacturing,15/11/2024,26/01/2025,1266,5.6,Neural Networks Co
AI00736,AI Specialist,114392,USD,EX,PT,China,S,China,100,"Scala, Python, SQL, TensorFlow",Master,18,Finance,19/04/2024,22/06/2024,826,7.9,Algorithmic Solutions
AI00737,NLP Engineer,125444,USD,SE,FL,Canada,L,Canada,50,"SQL, Deep Learning, Python",Bachelor,7,Energy,06/02/2024,17/03/2024,1397,5.2,Advanced Robotics
AI00738,Data Scientist,94854,USD,EN,PT,United States,M,United States,0,"SQL, MLOps, Deep Learning",PhD,1,Education,06/10/2024,07/11/2024,2254,6.1,Predictive Systems
AI00739,Principal Data Scientist,47919,USD,EN,CT,India,M,India,50,"Computer Vision, MLOps, TensorFlow",PhD,1,Gaming,05/03/2025,16/05/2025,1849,7.5,Future Systems
AI00740,Robotics Engineer,95469,USD,MI,CT,Sweden,L,Sweden,50,"Scala, TensorFlow, Tableau, GCP, AWS",Master,4,Media,09/10/2024,04/12/2024,2215,6.5,Autonomous Tech
AI00741,AI Research Scientist,145886,USD,EX,CT,Austria,M,Ireland,50,"Docker, GCP, Computer Vision",PhD,11,Real Estate,07/02/2024,26/03/2024,1494,8.6,Machine Intelligence Group
AI00742,Research Scientist,168131,EUR,EX,FL,Germany,S,Germany,50,"GCP, SQL, Scala",PhD,18,Government,04/01/2025,12/03/2025,1220,5.3,Autonomous Tech
AI00743,ML Ops Engineer,110003,USD,EN,PT,Switzerland,M,Switzerland,50,"Data Visualization, Tableau, TensorFlow",Bachelor,0,Healthcare,23/02/2024,02/04/2024,743,5.2,Autonomous Tech
AI00744,Machine Learning Researcher,128378,EUR,SE,CT,France,L,France,100,"Git, AWS, MLOps, Linux",Bachelor,9,Finance,06/04/2024,08/05/2024,1937,6.2,TechCorp Inc
AI00745,Robotics Engineer,88058,USD,SE,PT,India,L,India,50,"Git, AWS, Java, PyTorch",Associate,5,Automotive,11/11/2024,03/12/2024,1617,8.8,Future Systems
AI00746,Autonomous Systems Engineer,46224,USD,EN,FL,Japan,L,Norway,100,"Scala, SQL, Azure",PhD,1,Retail,28/02/2025,30/03/2025,1219,7.6,Machine Intelligence Group
AI00747,AI Consultant,94183,USD,MI,CT,Norway,M,Norway,100,"Docker, SQL, Scala, Deep Learning, Mathematics",PhD,3,Automotive,21/01/2024,20/03/2024,689,7.5,Autonomous Tech
AI00748,AI Research Scientist,222528,EUR,EX,FL,Germany,L,Switzerland,50,"Linux, Git, Data Visualization",PhD,16,Telecommunications,15/09/2024,31/10/2024,2226,6.8,Neural Networks Co
AI00749,Deep Learning Engineer,73953,USD,MI,FL,Japan,L,Japan,0,"Tableau, Python, Data Visualization, Statistics",PhD,4,Retail,01/01/2025,02/02/2025,929,8.5,DeepTech Ventures
AI00750,Machine Learning Researcher,146692,USD,EX,FT,South Korea,L,South Korea,100,"Data Visualization, Scala, Java, GCP, Azure",Bachelor,17,Education,17/02/2024,22/03/2024,715,6.5,DeepTech Ventures
AI00751,Data Engineer,63479,EUR,EN,PT,Netherlands,M,Netherlands,0,"NLP, Deep Learning, Mathematics, Computer Vision, Hadoop",PhD,1,Manufacturing,17/10/2024,28/12/2024,1643,9.3,AI Innovations
AI00752,Head of AI,63982,USD,MI,PT,Austria,S,Austria,50,"SQL, Spark, Computer Vision, Azure, R",PhD,3,Energy,10/02/2025,01/04/2025,750,9.3,Cloud AI Solutions
AI00753,Head of AI,64885,USD,EN,FL,Finland,L,Finland,100,"Hadoop, GCP, NLP, MLOps, Deep Learning",Bachelor,0,Automotive,26/02/2024,25/04/2024,1736,6.1,Advanced Robotics
AI00754,Head of AI,137927,USD,EX,PT,China,L,China,0,"Azure, Hadoop, Git",Associate,14,Transportation,08/01/2025,01/03/2025,2191,5.7,Autonomous Tech
AI00755,AI Product Manager,167929,USD,SE,CT,Switzerland,M,United Kingdom,50,"Linux, Data Visualization, R, MLOps",Bachelor,6,Media,04/08/2024,05/10/2024,1257,8.2,DataVision Ltd
AI00756,Machine Learning Engineer,92628,EUR,MI,PT,France,S,France,50,"SQL, Azure, Tableau",PhD,2,Consulting,07/01/2024,15/02/2024,2346,6.2,Digital Transformation LLC
AI00757,Principal Data Scientist,169198,USD,EX,PT,Norway,S,Norway,50,"Docker, Git, Statistics",Master,18,Telecommunications,26/02/2025,07/05/2025,776,9.2,TechCorp Inc
AI00758,AI Research Scientist,47386,USD,EN,FL,Israel,M,Israel,0,"AWS, MLOps, Scala, Hadoop, Python",Master,0,Government,06/03/2025,23/04/2025,510,5.4,Advanced Robotics
AI00759,Autonomous Systems Engineer,53057,USD,EN,CT,Austria,M,Denmark,100,"PyTorch, R, TensorFlow, Python, Hadoop",PhD,0,Consulting,28/03/2025,25/04/2025,796,7,Smart Analytics
AI00760,Data Engineer,166340,USD,SE,FL,United States,L,United States,100,"Azure, Python, Linux, Kubernetes, SQL",Bachelor,6,Retail,07/05/2024,24/05/2024,1940,8.4,Predictive Systems
AI00761,Principal Data Scientist,140497,USD,SE,FL,United States,S,Israel,50,"Deep Learning, PyTorch, Computer Vision, Linux, Docker",Master,7,Technology,15/06/2024,16/07/2024,1340,7.5,Smart Analytics
AI00762,Robotics Engineer,84288,GBP,EN,FL,United Kingdom,M,United Kingdom,0,"Kubernetes, SQL, GCP, Azure, Python",Master,1,Telecommunications,18/01/2024,08/02/2024,2474,9.1,TechCorp Inc
AI00763,AI Architect,66276,USD,MI,CT,Finland,S,India,50,"Linux, Python, Mathematics",Bachelor,4,Gaming,18/01/2025,01/04/2025,575,6.3,Quantum Computing Inc
AI00764,Machine Learning Researcher,73556,USD,EN,PT,Norway,M,India,50,"PyTorch, Data Visualization, MLOps, Spark, Docker",Master,1,Education,05/01/2025,27/02/2025,1319,7.5,Machine Intelligence Group
AI00765,AI Research Scientist,94446,USD,SE,FL,India,M,India,0,"Kubernetes, TensorFlow, GCP, Linux",Master,9,Manufacturing,25/01/2025,23/03/2025,2005,6.3,Digital Transformation LLC
AI00766,AI Consultant,122645,USD,EX,FT,Ireland,M,Ireland,0,"MLOps, Python, Git, Kubernetes",PhD,12,Automotive,27/09/2024,14/10/2024,1369,9.5,Smart Analytics
AI00767,Research Scientist,262925,USD,EX,PT,Sweden,L,Sweden,0,"Python, Kubernetes, Azure, TensorFlow, Java",PhD,15,Media,06/02/2024,16/04/2024,1212,6.9,Neural Networks Co
AI00768,Data Analyst,169198,USD,EX,FT,Finland,L,South Korea,50,"Linux, Python, MLOps, NLP",Bachelor,15,Education,04/03/2025,21/03/2025,683,9.4,DataVision Ltd
AI00769,NLP Engineer,109118,EUR,SE,FL,Germany,M,Germany,0,"PyTorch, SQL, Computer Vision",PhD,9,Media,23/02/2025,29/04/2025,1135,6.1,Neural Networks Co
AI00770,Deep Learning Engineer,155622,USD,SE,PT,Denmark,M,Austria,50,"Tableau, TensorFlow, Docker, Python",Master,5,Finance,17/12/2024,01/02/2025,1544,7.4,Advanced Robotics
AI00771,AI Consultant,188924,USD,EX,PT,Canada,S,Canada,0,"SQL, Hadoop, Computer Vision, R, GCP",PhD,16,Real Estate,20/05/2024,20/06/2024,824,5.8,TechCorp Inc
AI00772,Machine Learning Researcher,86629,USD,MI,PT,Denmark,S,United States,50,"Python, SQL, Kubernetes, Computer Vision, Java",PhD,2,Telecommunications,25/02/2025,19/03/2025,1350,6,AI Innovations
AI00773,Machine Learning Engineer,104981,USD,SE,FT,Finland,L,Finland,0,"Git, Scala, Azure",Master,5,Government,22/01/2025,09/03/2025,1645,8.5,DataVision Ltd
AI00774,AI Specialist,87507,USD,EX,CT,China,S,China,100,"PyTorch, Hadoop, Git, Computer Vision, R",Associate,18,Energy,28/02/2025,11/05/2025,962,6.1,Future Systems
AI00775,Computer Vision Engineer,66992,USD,MI,CT,Japan,S,Japan,50,"Kubernetes, Deep Learning, Tableau, Spark, Java",Master,2,Gaming,05/01/2024,03/03/2024,1201,7.8,Digital Transformation LLC
AI00776,Data Scientist,96225,USD,MI,PT,United States,M,United States,50,"Python, R, Mathematics, Computer Vision",Master,4,Technology,11/03/2024,26/04/2024,983,9.9,DataVision Ltd
AI00777,Data Analyst,55320,EUR,EN,PT,Germany,S,United Kingdom,50,"Linux, GCP, Git, PyTorch, Docker",Master,0,Automotive,22/12/2024,06/02/2025,881,6,Digital Transformation LLC
AI00778,Deep Learning Engineer,152846,USD,EX,PT,South Korea,L,South Korea,50,"PyTorch, Statistics, Tableau",Master,15,Automotive,23/07/2024,07/08/2024,578,7.3,Algorithmic Solutions
AI00779,Computer Vision Engineer,60829,EUR,EN,FT,France,M,France,0,"Python, Mathematics, NLP, Kubernetes, Hadoop",Master,1,Gaming,09/03/2025,26/04/2025,1171,9.3,Cloud AI Solutions
AI00780,Machine Learning Engineer,48427,USD,EN,FT,South Korea,M,South Korea,50,"Python, TensorFlow, Statistics, Git, Java",Master,0,Transportation,21/12/2024,03/02/2025,573,5.2,Machine Intelligence Group
AI00781,Principal Data Scientist,145966,EUR,EX,FL,Germany,S,Germany,0,"Tableau, Azure, NLP, MLOps",Bachelor,18,Gaming,03/01/2025,11/02/2025,1757,7.2,Machine Intelligence Group
AI00782,Head of AI,175737,USD,SE,FT,Sweden,L,Sweden,100,"Kubernetes, TensorFlow, Statistics",Associate,8,Telecommunications,22/01/2024,26/03/2024,2056,7.9,Algorithmic Solutions
AI00783,Data Engineer,268001,USD,EX,FT,United States,S,United States,0,"R, Linux, Python, Computer Vision",Master,11,Real Estate,03/07/2024,02/08/2024,1883,9.4,Quantum Computing Inc
AI00784,AI Software Engineer,129418,USD,MI,CT,Switzerland,M,Switzerland,50,"Tableau, Git, Hadoop",Bachelor,4,Healthcare,05/03/2025,16/05/2025,1036,9.2,Cloud AI Solutions
AI00785,AI Specialist,129638,USD,SE,PT,Australia,S,Australia,0,"Deep Learning, Statistics, Spark, Kubernetes, Scala",Master,9,Healthcare,29/03/2025,13/05/2025,1292,10,Autonomous Tech
AI00786,Data Engineer,103620,EUR,SE,FT,Germany,S,Germany,100,"Python, TensorFlow, PyTorch, Hadoop",Bachelor,8,Automotive,26/08/2024,24/09/2024,503,7.9,Future Systems
AI00787,Data Scientist,84718,EUR,MI,CT,Germany,M,Germany,50,"Python, R, MLOps",Bachelor,2,Telecommunications,07/09/2024,26/10/2024,1494,8.3,DataVision Ltd
AI00788,Autonomous Systems Engineer,56723,USD,MI,PT,South Korea,S,South Korea,50,"Python, AWS, Azure, Statistics",Associate,3,Consulting,25/01/2024,12/03/2024,1933,7.3,Cognitive Computing
AI00789,Data Analyst,108228,EUR,SE,PT,Netherlands,S,Netherlands,50,"Data Visualization, Python, NLP, Mathematics, Kubernetes",Bachelor,5,Finance,05/06/2024,25/07/2024,944,8.7,TechCorp Inc
AI00790,AI Research Scientist,86453,USD,EN,PT,United States,L,United States,100,"Computer Vision, Spark, SQL, PyTorch",Bachelor,1,Energy,13/01/2025,18/03/2025,2482,10,Autonomous Tech
AI00791,Data Engineer,57729,USD,MI,PT,Ireland,M,Ireland,50,"GCP, TensorFlow, Linux, Data Visualization, SQL",Associate,2,Automotive,05/12/2024,06/01/2025,1203,5.7,Predictive Systems
AI00792,Head of AI,64180,EUR,EN,PT,Netherlands,L,Netherlands,50,"SQL, Python, Computer Vision",PhD,1,Consulting,14/06/2024,16/08/2024,903,8.9,Cloud AI Solutions
AI00793,Data Analyst,139082,USD,SE,FL,United States,S,Sweden,100,"Tableau, Scala, Docker, NLP",Master,9,Technology,30/06/2024,07/09/2024,2259,5.1,Neural Networks Co
AI00794,Machine Learning Engineer,114575,USD,EN,CT,Denmark,L,Denmark,0,"R, PyTorch, Deep Learning, SQL",Master,0,Government,10/03/2025,08/05/2025,1662,6.5,Predictive Systems
AI00795,AI Research Scientist,119161,EUR,SE,CT,France,L,Austria,50,"TensorFlow, R, Python, Mathematics",PhD,5,Energy,09/03/2024,06/04/2024,2006,6.1,Neural Networks Co
AI00796,AI Consultant,132334,USD,EX,FL,Finland,S,Finland,50,"Statistics, Kubernetes, MLOps, AWS",Associate,11,Telecommunications,27/03/2024,01/06/2024,717,5.9,Predictive Systems
AI00797,Head of AI,55149,USD,EN,FL,Ireland,M,Ireland,100,"Java, Mathematics, GCP, Linux, NLP",Master,0,Media,15/10/2024,13/11/2024,1852,6.2,Quantum Computing Inc
AI00798,AI Software Engineer,153207,USD,EX,FL,South Korea,M,South Korea,0,"Spark, Computer Vision, Data Visualization, NLP",Master,11,Education,09/04/2025,28/04/2025,2165,5.9,Cloud AI Solutions
AI00799,Head of AI,93743,GBP,EN,FT,United Kingdom,L,United Kingdom,50,"Python, Git, GCP, Computer Vision, TensorFlow",Associate,1,Technology,07/07/2024,21/08/2024,1415,9.5,DataVision Ltd
AI00800,Data Engineer,283569,USD,EX,FT,Norway,S,Norway,50,"Azure, R, Kubernetes",PhD,16,Real Estate,07/01/2025,26/01/2025,2155,9.7,Advanced Robotics
AI00801,Machine Learning Researcher,173652,USD,EX,PT,Canada,S,Canada,0,"Azure, Scala, PyTorch",Bachelor,12,Real Estate,09/03/2025,03/05/2025,1857,8.4,Digital Transformation LLC
AI00802,AI Product Manager,154607,USD,EX,PT,Finland,M,Finland,100,"SQL, Tableau, Data Visualization, NLP, Hadoop",PhD,12,Government,24/09/2024,22/10/2024,632,5.8,Neural Networks Co
AI00803,Data Engineer,213979,EUR,EX,PT,France,M,France,100,"Data Visualization, Docker, SQL",Master,12,Telecommunications,04/09/2024,17/10/2024,1094,6.6,Digital Transformation LLC
AI00804,AI Research Scientist,55483,USD,EN,FT,Finland,M,Finland,100,"Docker, Git, Azure",Associate,1,Finance,16/07/2024,09/09/2024,2404,6.8,Neural Networks Co
AI00805,Deep Learning Engineer,72300,USD,MI,PT,Sweden,M,Sweden,0,"Git, Java, TensorFlow",PhD,3,Media,08/04/2025,03/05/2025,1524,5.5,Cloud AI Solutions
AI00806,Machine Learning Researcher,89872,USD,SE,PT,Austria,M,Austria,100,"Java, Git, TensorFlow, Data Visualization",Master,5,Retail,03/01/2025,05/02/2025,1182,7.3,Predictive Systems
AI00807,Autonomous Systems Engineer,66331,USD,EN,FL,Australia,M,United States,50,"GCP, Tableau, Python, Data Visualization, NLP",Associate,1,Telecommunications,27/04/2024,22/06/2024,517,8.1,TechCorp Inc
